,Store,Source,Date,Version,Emotion,Rating,Original Reviews,Translated Reviews
289,iOS,Appbot,2017-09-08,8.3,,5,很棒的评论. 🥒无意中发现一份兼职，能利用空闲时间赚钱，～用着还挺好的，🏂关注V💞公众號〖乐玩团〗🌷里面有视频教程花两分钟看一下就都会了，～不要你任何费用就可以赚到零花銭，无论是学生👱🏻‍♀️、上班族🙎🏻‍♂️或是全职家庭主妇🤰🏻，都可以利用空闲的时间做，一天轻轻松松就能收入80元左右👍，而且操作简单方便，只要有手机都可以随时随地的兼职赚钱。真的棒极了，真心推荐你做！～最近才发现这个，真的很不错哦！～相信你会喜欢上的！建议大家有空都去体验半小时试试，🌇保证你一顿饭钱出来了。～下面就用不着看了，～下面真的没啥子意思了！！！谁都不傻越来越多的人懂得这个，真的是不错的福利。~ 身边很多朋友在玩，被推荐下载了一个玩玩。操作简单，玩法不错，充满惊喜！~不错一直都觉得不错 ?比以前的好得多多了 很好的游戏很好玩，开心！超好玩的游戏推荐好玩不错非常好玩~,. 
290,iOS,Appbot,2017-09-08,8.3,,1,"Account non funzionante. Se provo ad accedere account per trasferire i preferiti ,non funziona .",. 
291,iOS,Appbot,2017-09-08,8.3,,5,Best browser!. Wow this UI is vastly superior to safari ⭐️⭐️⭐️⭐️⭐️,. 
292,iOS,Appbot,2017-09-08,8.3,,5,"很棒的评论. 🥒无意中发现一份兼职，能利用空闲时间赚钱，～用着还挺好的，🏂关注V💞公众號〖乐玩团〗🌷里面有视频教程花两分钟看一下就都会了，～不要你任何费用就可以赚到零花銭，无论是学生👱🏻‍♀️、上班族🙎🏻‍♂️或是全职家庭主妇🤰🏻，都可以利用空闲的时间做，一天轻轻松松就能收入80元左右👍，而且操作简单方便，只要有手机都可以随时随地的兼职赚钱。真的棒极了，真心推荐你做！～最近才发现这个，真的很不错哦！～相信你会喜欢上的！建议大家有空都去体验半小时试试，🌇保证你一顿饭钱出来了。～下面就用不着看了，～下面真的没啥子意思了！！！谁都不傻越来越多的人懂得这个，真的是不错的福利。
~众多游戏中的一款经典这游戏很有趣，我每天晚上都玩到很晚，比其他游戏更好玩的消除游戏，这类中的经典~挺好的，挺好玩的。一款不错的游戏 值得下载 一玩都是好长时间 很有意思。耍了一天了，还是很安逸。~这个游戏挺好玩的 可以非常好玩五星 不错哦不错哦",. 
293,iOS,Appbot,2017-09-07,8.3,meh,3,"Works, needs more features. Works, but needs more features. Here are my suggested features:

-Addons like Android version
-Ad Blocker
-Ability to set rules for cookies and history like desktop version
-Better layout
-Guest Sessions like Android Version
-Save as PDF like Android Version
-Restore Tabs like Android Version
-Addon ProtonMail to the list of supported email apps

Add that, reduce the amount of crashes, and you have a 5 star browser.",. 
294,iOS,Appbot,2017-09-07,8.1,,5,Great app!. Do you even use most of the apps if you have Firefox or Safari!? Just access the websites!,. 
295,iOS,Appbot,2017-09-07,8.2,,4,"Хороший браузер. Работает стабильно, много функций, включая ночной режим и приватные вкладки. Есть синхронизация с десктопной версией закладок и паролей. Из недостатков, отсутствует фильтр рекламы, неудобно размещать вкладки в топе сайтов, поскольку нельзя их свободно перемещать, при переустановке топ сайтов не сохраняется. Хорошо еще сделать функцию ""не отслеживать"".",. 
296,iOS,Appbot,2017-09-07,8.2,,2,Sloooooow. Could you make the app open any slower?,. 
297,iOS,Appbot,2017-09-06,8.2,,4,Tốt. Cứ vậy vương lên,. 
298,iOS,Appbot,2017-09-06,8.2,angry,1,Always crash after updated to latest IOS. Always crash after updated to latest IOS,. 
299,iOS,Appbot,2017-09-06,8.2,,2,不好用. 以为可以完美同步电脑书签，结果没卵用！,. 
300,iOS,Appbot,2017-09-06,8.2,,3,Sync não funciona. A ideia seria ter um navegador que sincronizar se em diversos dispositivos. Neste caso o Firefox não está funcionando...,. 
301,iOS,Appbot,2017-09-05,8.2,angry,1,Stupid needless updates ruin the app.. Latest update is simply horrible. It caused me to lose all my bookmarks and I can't access my desktop bookmarks. New layout is also stupid. Back to the drawing board Mozilla.,. 
302,iOS,Appbot,2017-09-05,8.2,,2,"Browser Nr1 (vor dem letzten Update). Seid dem Update friert die App bei fast jedem Start ein, hängt ca. 5-10 Sekunden oder stürzt nach ca. 5 Sekunden ab. Wirklich schade. 
(Könnt ihr nicht einfach ein ""revert"" machen?😉)",. 
303,iOS,Appbot,2017-09-05,8.2,,2,DoNotTrack. Why DoNotTrack function is not enabled and there is no way to enable it?,. 
304,iOS,Appbot,2017-09-05,8.2,happy,4,Download isn't available. Please add download option for bests users review,. 
305,iOS,Appbot,2017-09-04,8.2,,5,Skdbdjxjndbdjdh. Dhjehejdkdbehdjdjbrhdhdjd,. 
306,iOS,Appbot,2017-09-04,8.2,sad,1,"Chaos nach Update.... seit dem letzten Update nur noch Abstürze, der Firefox ist so gut wie nicht mehr nutzbar. Direkt nach dem öffnen friert der Bildschirm ein, neu laden bringt nichts, außer ewige Wartezeiten und erneuten Absturz. So sehr wie ich den FF auf dem PC liebe, so sehr ärgert er mich auf iOS. Was ist nur los mit den ProgrammierFüchsen????  Das was ihr momentan abliefert ist echt unterirdisch. Ok, an die PC Version kam er auf iOS noch nie ran, aber es hatte sich einiges getan, was Anlass zur Hoffnung gab und nun dieses Update, das alles zunichte macht.",. 
307,iOS,Appbot,2017-09-04,8.2,delighted,5,"Great Browser. I love how the Firefox team hasn't completely watered down the mobile app, it is fantastic as it has pretty much the same tools as the PC version. Loving it, keep up the good work.",. 
308,iOS,Appbot,2017-09-04,8.2,,5,老司机. 你懂的哈哈,. 
309,iOS,Appbot,2017-09-03,8.2,,3,Firefox sync no funciona. Da error al cargar la pagina al tratar de iniciar sesion en firefox sync y no se puede usar,. 
310,iOS,Appbot,2017-09-03,8.2,happy,5,Super. Super app snel en betrouwbaar aanrader!!!,. 
311,iOS,Appbot,2017-09-03,8.2,,2,"Problème avec section "" EFFACER MES TRACES "". Dans la section EFFACER MES TRACES "" les boutons Historique de navigation, cache, cookies et Données hors connexion "" sont tous le temps COCHÉ même si on les décoches une fois sorti elles de nouveaux Coché c'est très chiant quand on veut garder certaines infos vous pouvez régler ça svp",. 
312,iOS,Appbot,2017-09-03,8.2,happy,3,Improved Sync. Bookmarks sync is improved.,. 
313,iOS,Appbot,2017-09-03,8.2,,1,"schrott. Es lassen sich nur Mobilseiten anzeigen. Desktopseiten nicht, das www wird immer in m umgewandelt. App gelöscht.",. 
314,iOS,Appbot,2017-09-03,8.2,,1,"What Year Is It?!. Oh, it's 2017 and we still have no decent 3rd party browser that let's us choose the Homepage at startup! C'mon guys! Really?!",. 
315,iOS,Appbot,2017-09-03,8.2,meh,2,"Needs UI tweaking and Adblocking integration. Dear Mozilla,

This is a product with tons of opportunities. The custom search engine script is amazing, and finally allows me to use a custom search query for a trustworthy engine (StartPage). This finally pulls me away from the control of Google. However, some tweaks would make it a better product on iPad and iPhone:

1) Add Adblocking ability from Firefox Focus. I realize that it is no small feat as Apple does not allow Firefox iOS to use the apple scripts for Adblocking, but adopting the block lists to the fully fledged app would be a gift to all.

2) Make bookmarks editable (renamable) and their order organizable. Currently you can only delete or open them in a new tab as options. It's not a mature feature set.

3) Move the new tab button on the tab viewing page from the bottom left to the bottom right. This keeps you from having to travel the diagonal from the tab button (upper right) to the opposite (bottom left) corner, switching hands. Useful on iPad, VERY USEFUL for iPhone use, which is often one handed.

4) the pin to top sites feature only allows one link to the domain of choice. If I want to have a link to my Amazon Orders, that will take over the general Amazon.com link. Make this more like the safari Favorites tab! There's no need to reinvent the wheel. Customization, privacy, and autonomy should be the hallmark of Firefox. Not some gimmicky, clunky suggested websites. What if I visit an illicit website and don't want to worry about it poppin up in a new tab?? I get it, use private browsing mode, but the suggested websites panel should be an option you can disable.

Lots of potential, but the app needs some streamlining and more options for the user. Apple locks us down, but Mozilla can potentially set us free.",. 
316,iOS,Appbot,2017-09-02,8.2,happy,3,"Good & Bad. I really wish you would allow private browsing by default, and Focus is not the answer. Brave really has it down, you can turn things on and off as you wish, better control over defaults, without having to make two browsers.
I love Firefox on Desktop but the mobile version leaves me frustrated.
That said, it's pretty fast and loads some pages other mobile browsers won't.",. 
317,iOS,Appbot,2017-09-02,8.2,meh,3,"Nice alternative. but still room for improvements
- bookmarks cannot be sorted",. 
318,iOS,Appbot,2017-09-02,8.2,,1,最糟糕的界面！希望改进下书签！. 速度很快！界面就垃圾了，什么历史记录书签常用网址混在一起！添加书签和删除书签极其容易误操作，一不小心就添加了，一不小心就删除了！最反人类的是书签没法管理没法重新命名！,. 
319,iOS,Appbot,2017-09-02,8.2,delighted,5,"😊. I've been using Firefox Mobile for months and I've finally found a replacement for Safari. 
Love the 1Password integration would love a ProtonMail integration.

Edit: Thank you for reading the reviews!",. 
320,iOS,Appbot,2017-09-02,8.2,delighted,5,FINALLY!!!. I always wanted Firefox on mobile devices and here it is! Needs to be improved a little bit but that ok i'm sure there will be upgrades. Thanks for letting us use Firefox on iOS devices developers!!,. 
321,iOS,Appbot,2017-09-02,8.2,,1,手机端和电脑端不能同步. 电脑端注册了账户，同一账号在手机端登录说密码错误！程序员快出来修复！,. 
322,iOS,Appbot,2017-09-02,8.2,,5,"最高！でも…狂いそう！. Firefoxがiphoneでも使えて便利です！！
今回のアップデートのqrコード読み取り機能は愛用できます^_^
しかし…アドオンが使えないのは特に残念です…
せめて需要の高いアドオンを追加できるように、特にublock origin等は追加できるようにしてほしいです。
また、アドオンも使えないにしては容量が大きいです…
Androidの時も愛用していましたが、550mbを超えたことはなかったので正直驚いています、軽容量化と、ublock origin導入、検討お願いします。

追記:なんと730MBを超えました。流石に重すぎです。",. 
323,iOS,Appbot,2017-09-02,8.2,,1,"Keine Vorteile. Zwangsupdates, keine Ad Ons, Kaum Einstellmöglichketen. Wer brauch das?",. 
324,iOS,Appbot,2017-09-02,8.2,,2,"Manca tutto, soprattutto la sicurezza. Le password salvate si possono visualizzare senza master password...",. 
325,iOS,Appbot,2017-09-02,8.2,,1,标签切换窗口难用. 放在右上角那么小，根本不方便点击 卸载了,. 
326,iOS,Appbot,2017-09-02,8.2,,1,Non si accede !. Non riesco ad accedere al mio account Firefox aggiornate !!!,. 
327,iOS,Appbot,2017-09-02,8.2,angry,1,Very annoying app. Fastest delete.,. 
328,iOS,Appbot,2017-09-01,8.2,meh,1,"Not a fan of all the menus to get to controls or settings. Not a fan how everything it feels like in the bottom menu is hidden behind a button however , there is hope in Firefox focus I feel like they nailed putting everything in a translucent bar at the bottom if they copies that and altered it a bit to fit the Firefox browser I would rate it a 5 out of 5",. 
329,iOS,Appbot,2017-09-01,8.2,,1,?????. Where's my review? It doesn't post immediately? Why do they can decide if they want to post it or not?,. 
